episode,steps,return
699,200,-290.0
700,200,-290.0
701,200,-272.0
702,164,-206.0
703,200,-326.0
704,200,-254.0
705,200,-281.0
706,200,-254.0
707,200,-263.0
708,60,-48.0
709,200,-299.0
710,200,-254.0
711,200,-290.0
712,200,-254.0
713,153,-159.0
714,200,-272.0
715,200,-290.0
716,200,-299.0
717,165,-189.0
718,200,-317.0
719,200,-263.0
720,200,-299.0
721,200,-299.0
722,64,-79.0
723,200,-281.0
724,200,-227.0
725,200,-263.0
726,200,-290.0
727,200,-317.0
728,200,-317.0
729,200,-344.0
730,200,-326.0
731,200,-308.0
732,200,-308.0
733,200,-299.0
734,200,-272.0
735,38,-35.0
736,200,-263.0
737,200,-299.0
738,200,-326.0
739,200,-317.0
740,200,-299.0
741,133,-166.0
742,200,-254.0
743,66,-63.0
744,200,-308.0
745,200,-317.0
746,200,-308.0
747,200,-281.0
748,200,-281.0
749,200,-290.0
750,200,-326.0
751,200,-272.0
752,200,-290.0
753,46,-43.0
754,200,-308.0
755,200,-299.0
756,200,-254.0
757,200,-263.0
758,200,-272.0
759,200,-281.0
760,102,-99.0
761,200,-245.0
762,200,-317.0
763,200,-236.0
764,200,-263.0
765,200,-290.0
766,141,-183.0
767,200,-317.0
768,30,-27.0
769,200,-254.0
770,200,-272.0
771,200,-317.0
772,200,-263.0
773,200,-299.0
774,200,-308.0
775,200,-263.0
776,200,-281.0
777,200,-254.0
778,200,-317.0
779,124,-139.0
780,53,-41.0
781,176,-281.0
782,200,-353.0
783,200,-263.0
784,200,-290.0
785,200,-281.0
786,200,-308.0
787,200,-272.0
788,200,-281.0
789,77,-128.0
790,200,-254.0
791,200,-272.0
792,200,-317.0
793,56,-53.0
794,200,-263.0
795,200,-254.0
796,200,-326.0
797,200,-308.0
798,200,-308.0
799,200,-236.0
800,55,-61.0
801,200,-245.0
802,200,-290.0
803,200,-290.0
804,200,-272.0
805,200,-371.0
806,200,-308.0
807,200,-236.0
808,200,-245.0
809,200,-263.0
810,154,-232.0
811,200,-236.0
812,200,-308.0
813,119,-125.0
814,200,-326.0
815,200,-326.0
816,200,-281.0
817,200,-290.0
818,200,-263.0
819,63,-69.0
820,200,-326.0
821,200,-308.0
822,200,-272.0
823,200,-254.0
824,200,-227.0
825,200,-272.0
826,200,-254.0
827,200,-272.0
828,200,-263.0
829,64,-61.0
830,153,-186.0
831,200,-272.0
832,200,-254.0
833,200,-236.0
834,200,-272.0
835,200,-308.0
836,200,-290.0
837,200,-290.0
838,30,-18.0
839,177,-219.0
840,200,-317.0
841,200,-254.0
842,200,-281.0
843,200,-290.0
844,200,-263.0
845,200,-335.0
846,200,-272.0
847,200,-281.0
848,200,-308.0
849,200,-308.0
850,200,-281.0
851,200,-281.0
852,200,-308.0
853,200,-263.0
854,200,-299.0
855,200,-272.0
856,200,-236.0
857,200,-263.0
858,200,-371.0
859,38,-26.0
860,118,-133.0
861,200,-308.0
862,200,-308.0
863,200,-344.0
864,200,-281.0
865,200,-254.0
866,200,-272.0
867,200,-281.0
868,200,-263.0
869,200,-245.0
870,200,-290.0
871,200,-290.0
872,130,-154.0
873,200,-281.0
874,195,-264.0
875,200,-281.0
876,200,-299.0
877,194,-263.0
878,200,-308.0
879,200,-299.0
880,175,-235.0
881,170,-203.0
882,200,-281.0
883,200,-254.0
