episode,steps,return
617,13,-10.0
618,22,-10.0
619,27,-15.0
620,15,6.0
621,14,7.0
622,30,-9.0
623,8,13.0
624,14,7.0
625,20,1.0
626,31,-10.0
627,12,9.0
628,18,3.0
629,46,-43.0
630,24,-3.0
631,22,-1.0
632,12,0.0
633,22,-1.0
634,33,-21.0
635,14,7.0
636,16,5.0
637,15,-3.0
638,14,7.0
639,21,-18.0
640,10,11.0
641,8,13.0
642,22,-1.0
643,8,13.0
644,33,-12.0
645,14,-2.0
646,15,6.0
647,13,-1.0
648,13,8.0
649,13,8.0
650,27,-6.0
651,16,5.0
652,19,2.0
653,13,8.0
654,18,-15.0
655,16,5.0
656,30,-27.0
657,20,-17.0
658,21,-9.0
659,23,-11.0
660,44,-41.0
661,21,-9.0
662,12,0.0
663,16,-4.0
664,16,5.0
665,16,5.0
666,17,4.0
667,16,5.0
668,14,7.0
669,15,6.0
670,17,-5.0
671,11,10.0
672,31,-28.0
673,9,12.0
674,14,7.0
675,25,-22.0
676,11,10.0
677,21,-9.0
678,21,0.0
679,21,0.0
680,11,10.0
681,13,8.0
682,15,6.0
683,14,7.0
684,14,-11.0
685,13,-1.0
686,13,8.0
687,25,-13.0
688,16,-4.0
689,33,-21.0
690,8,13.0
691,12,9.0
692,22,-1.0
693,11,10.0
694,12,9.0
695,14,7.0
696,43,-22.0
697,16,-4.0
698,13,8.0
699,15,-21.0
700,11,10.0
701,37,-43.0
702,15,6.0
703,9,12.0
704,13,8.0
705,45,-33.0
706,10,11.0
707,25,-4.0
708,10,11.0
709,17,4.0
710,11,10.0
711,15,-3.0
712,18,-15.0
713,16,5.0
714,29,-8.0
715,13,8.0
716,13,-1.0
717,23,-20.0
718,14,7.0
719,21,0.0
720,9,12.0
721,14,7.0
722,7,14.0
723,21,-9.0
724,35,-32.0
725,37,-25.0
726,20,-8.0
727,17,4.0
728,27,-6.0
729,17,4.0
730,12,0.0
731,17,4.0
732,22,-28.0
733,8,13.0
734,10,11.0
735,17,4.0
736,35,-23.0
737,15,-3.0
738,11,10.0
739,37,-25.0
740,18,-6.0
741,15,-3.0
742,15,6.0
743,11,10.0
744,12,9.0
745,11,10.0
746,12,9.0
747,13,8.0
748,14,-2.0
749,12,0.0
750,19,2.0
751,16,5.0
752,10,11.0
753,12,9.0
754,21,0.0
755,9,12.0
756,9,12.0
757,12,9.0
758,12,9.0
759,17,-5.0
760,17,4.0
761,10,11.0
762,15,6.0
763,14,7.0
764,24,-3.0
765,18,3.0
766,12,9.0
767,14,-2.0
768,11,10.0
769,12,9.0
770,27,-6.0
771,14,-2.0
772,12,9.0
773,16,-13.0
774,24,-12.0
775,13,8.0
776,19,2.0
777,25,-22.0
778,13,8.0
779,17,-5.0
780,15,-3.0
781,21,-18.0
782,17,-5.0
783,12,9.0
784,12,9.0
785,13,8.0
786,19,-7.0
787,10,11.0
788,15,6.0
789,9,12.0
790,7,14.0
791,12,9.0
792,15,6.0
793,13,8.0
794,35,-23.0
795,21,-9.0
796,16,5.0
797,15,-3.0
798,14,-2.0
799,19,2.0
800,10,2.0
801,11,10.0
802,24,-3.0
803,18,3.0
804,15,6.0
805,28,-7.0
806,18,3.0
807,14,7.0
808,18,-15.0
809,15,6.0
810,17,4.0
811,17,4.0
812,17,-14.0
813,22,-10.0
814,35,-32.0
815,8,13.0
816,19,2.0
817,24,-12.0
818,21,0.0
819,11,10.0
820,19,-16.0
821,23,-2.0
822,13,8.0
823,16,5.0
824,17,-5.0
825,15,-3.0
826,15,-3.0
827,13,-1.0
828,14,-2.0
829,16,5.0
830,24,-12.0
831,10,11.0
832,14,7.0
833,18,3.0
834,14,-2.0
835,14,7.0
836,16,5.0
837,10,11.0
838,14,7.0
839,12,9.0
840,17,-14.0
841,15,6.0
842,14,-2.0
843,13,-1.0
844,20,-8.0
845,17,4.0
846,15,6.0
847,16,5.0
848,11,10.0
849,13,8.0
850,21,0.0
851,7,14.0
852,13,8.0
853,18,-6.0
854,11,10.0
855,17,4.0
856,24,-3.0
857,16,-4.0
858,26,-5.0
859,6,15.0
860,18,-15.0
861,14,-2.0
862,16,5.0
863,18,-6.0
864,9,12.0
865,15,-3.0
866,16,5.0
867,14,7.0
868,14,7.0
869,13,8.0
870,16,5.0
871,13,-1.0
872,12,9.0
873,12,9.0
874,15,-3.0
875,21,-9.0
876,18,3.0
877,10,11.0
878,10,11.0
879,31,-10.0
880,14,-2.0
881,13,8.0
882,24,-3.0
883,13,8.0
884,15,6.0
885,15,-3.0
886,23,-11.0
887,16,-13.0
888,20,-8.0
889,19,2.0
890,19,-7.0
891,19,2.0
892,20,-8.0
893,20,-8.0
894,16,5.0
895,20,1.0
896,13,8.0
897,21,-9.0
898,7,14.0
899,10,11.0
900,11,10.0
901,26,-5.0
902,18,-6.0
903,17,4.0
904,14,7.0
905,12,9.0
906,10,11.0
907,17,4.0
908,10,11.0
909,20,-8.0
910,10,11.0
911,17,-5.0
912,12,0.0
913,11,10.0
914,7,14.0
915,19,2.0
916,17,4.0
917,19,2.0
918,25,-22.0
919,33,-21.0
920,13,-1.0
921,13,8.0
922,19,-7.0
923,10,11.0
924,18,-6.0
925,12,9.0
926,11,10.0
927,12,9.0
928,15,6.0
929,19,2.0
930,12,9.0
931,14,7.0
932,8,13.0
933,15,6.0
934,11,1.0
935,14,7.0
936,17,4.0
937,10,11.0
938,13,-1.0
939,15,6.0
940,14,7.0
941,14,-2.0
942,15,6.0
943,19,-25.0
944,11,10.0
945,10,11.0
946,11,10.0
947,11,10.0
948,14,7.0
949,16,5.0
950,18,3.0
951,18,-6.0
952,18,3.0
953,13,8.0
954,14,7.0
955,20,1.0
956,22,-10.0
957,14,7.0
958,10,11.0
959,16,5.0
960,18,-6.0
961,16,5.0
962,21,-9.0
963,11,1.0
964,19,-7.0
965,12,0.0
966,15,6.0
967,24,-12.0
968,21,-9.0
969,12,9.0
970,15,6.0
971,15,6.0
972,9,12.0
973,12,9.0
974,17,-5.0
975,12,9.0
976,14,7.0
977,10,11.0
978,16,5.0
