episode,steps,return
586,24,-21.0
587,53,-77.0
588,36,-33.0
589,31,-10.0
590,58,-64.0
591,82,-88.0
592,35,-41.0
593,124,-157.0
594,29,-26.0
595,13,8.0
596,110,-152.0
597,86,-101.0
598,44,-23.0
599,19,-7.0
600,67,-64.0
601,9,12.0
602,13,8.0
603,33,-12.0
604,96,-84.0
605,63,-69.0
606,11,10.0
607,76,-82.0
608,19,2.0
609,76,-100.0
610,26,-14.0
611,11,10.0
612,142,-130.0
613,31,-19.0
614,73,-97.0
615,16,-22.0
616,21,0.0
617,10,11.0
618,38,-26.0
619,94,-109.0
620,37,-16.0
621,15,-3.0
622,63,-78.0
623,10,11.0
624,27,-15.0
625,27,-24.0
626,67,-73.0
627,83,-80.0
628,49,-55.0
629,39,-27.0
630,57,-54.0
631,117,-168.0
632,8,13.0
633,114,-183.0
634,107,-113.0
635,104,-128.0
636,65,-71.0
637,18,-6.0
638,27,-6.0
639,42,-39.0
640,10,11.0
641,10,11.0
642,22,-19.0
643,8,13.0
644,76,-64.0
645,13,-1.0
646,30,-18.0
647,10,11.0
648,28,-7.0
649,27,-15.0
650,36,-24.0
651,27,-6.0
652,72,-69.0
653,15,6.0
654,58,-73.0
655,200,-308.0
656,59,-56.0
657,40,-28.0
658,68,-65.0
659,62,-50.0
660,96,-93.0
661,76,-82.0
662,9,12.0
663,38,-26.0
664,17,-14.0
665,68,-83.0
666,53,-59.0
667,43,-22.0
668,24,-21.0
669,39,-27.0
670,58,-73.0
671,12,0.0
672,58,-55.0
673,40,-46.0
674,30,-18.0
675,63,-51.0
676,13,-10.0
677,60,-75.0
678,85,-91.0
679,35,-50.0
680,12,0.0
681,26,-14.0
682,11,10.0
683,18,-15.0
684,39,-63.0
685,17,-5.0
686,11,10.0
687,94,-82.0
688,45,-42.0
689,74,-62.0
690,8,13.0
691,14,-2.0
692,53,-41.0
693,16,-4.0
694,11,10.0
695,22,-10.0
696,93,-117.0
697,17,4.0
698,16,-4.0
699,72,-60.0
700,16,5.0
701,104,-101.0
702,38,-26.0
703,9,12.0
704,12,9.0
705,73,-79.0
706,11,10.0
707,90,-87.0
708,9,12.0
709,81,-78.0
710,11,10.0
711,36,-33.0
712,28,-7.0
713,21,0.0
714,143,-185.0
715,20,1.0
716,38,-26.0
717,46,-43.0
718,13,8.0
719,87,-84.0
720,15,6.0
721,59,-74.0
722,7,14.0
723,36,-33.0
724,114,-138.0
725,31,-10.0
726,121,-127.0
727,29,-8.0
728,123,-138.0
729,28,-16.0
730,42,-48.0
731,30,-36.0
